rating_agency_name,issuer_name,legal_entity_identifier,rating,rating_action_date
Standard & Poor's Ratings Services,Xerium Technologies Limited,5493008VXZ2WE8DQKO96,NR,2015-08-26
Standard & Poor's Ratings Services,"WNA Holdings, Inc.",5493001NU3W1BGMKDW79,NR,2015-08-26
Standard & Poor's Ratings Services,BBB Industries LLC,549300E8LIFU847L5F79,NR,2015-08-21
Standard & Poor's Ratings Services,ElectraNet Pty Ltd.,254900N5QT0J6DLN1Z66,NR,2015-08-21
Standard & Poor's Ratings Services,Central Puerto S.A.,2549005JLIWQ6B7VNR38,raBB+,2015-08-20
Standard & Poor's Ratings Services,"Bayonne Energy Center, LLC",54930011FOZUNGHGHM74,NR,2015-08-18
Standard & Poor's Ratings Services,Stoneridge Inc.,PNBCIH9LE7WI83VJIF08,NR,2015-08-18
Standard & Poor's Ratings Services,"Fibertech Networks, LLC",5493003CMWWRZ27LTJ16,B,2015-08-13
Standard & Poor's Ratings Services,Lord & Taylor Acquisition Inc.,5493007HQSJGRH78Q684,NR,2015-08-13
Standard & Poor's Ratings Services,OTE PLC,213800YSQ5M2ELXX5A25,B,2015-08-12
Standard & Poor's Ratings Services,Smile Brands Group Inc.,549300L7F0C97AZ0EJ42,CCC+,2015-08-11
Standard & Poor's Ratings Services,Armstrong World Industries Inc.,KXMRXXOJ88Q45Y45MG74,NR,2015-08-10
Standard & Poor's Ratings Services,Imperial Metals Corp.,549300WQSPLDYCC4Z755,CCC+,2015-08-07
Standard & Poor's Ratings Services,Peri GmbH,529900HT3KJHBHNHDT64,NR,2015-08-07
Standard & Poor's Ratings Services,"Kimberly-Clark Worldwide, Inc.",549300M4HT7UIT3C2G69,NR,2015-08-06
Standard & Poor's Ratings Services,Gamenet S.p.A.,815600E12249DD563C29,B,2015-08-05
Standard & Poor's Ratings Services,Envision Acquisition Co. LLC,549300DGWLWQWYI69G96,B,2015-08-05
Standard & Poor's Ratings Services,Avanza Spain S.A.U,95980020140005562448,NR,2015-08-04
Standard & Poor's Ratings Services,Anixter International Inc.,529900ZMALH8DA7UJT76,NR,2015-08-04
Standard & Poor's Ratings Services,Urenco Finance N.V.,549300424FNJMWD3CO80,BBB+,2015-07-31
Standard & Poor's Ratings Services,Ducommun Inc.,549300Z71HMWF90S2214,NR,2015-07-28
Standard & Poor's Ratings Services,"US Shale Solutions, Inc.",549300G2PN0SHN88OI47,NR,2015-07-27
Standard & Poor's Ratings Services,Catamaran Corp,549300512MQVIWLOO713,BBB,2015-07-24
Standard & Poor's Ratings Services,Magnetation LLC,549300AVQ2QKF7JPK620,NR,2015-07-23
Standard & Poor's Ratings Services,"NBL Texas, LLC",5493008EJEIRL8HTJO29,BBB,2015-07-23
Standard & Poor's Ratings Services,Cleveland-Cuyahoga Cnty Port Auth,549300KI3FXFLUKF3A98,NR,2015-07-22
Standard & Poor's Ratings Services,eBay Inc.,OML71K8X303XQONU6T67,BBB+,2015-07-20
Standard & Poor's Ratings Services,"MetroCast Communications of Mississippi, LLC",549300XQZ7XMJO8OAD77,BB+,2015-07-17
Standard & Poor's Ratings Services,MetroCast Cablevision of New Hhire LLC,549300D6UX6656S28Y06,BB+,2015-07-17
Standard & Poor's Ratings Services,"Gans Communications, LP",5493006RU6FMI866O258,BB+,2015-07-17
Standard & Poor's Ratings Services,Swift Energy Company,5493007QR70AVQSNF619,CCC,2015-07-17
Standard & Poor's Ratings Services,"Harron Communications, L.P.",549300Q8YB80VRTTSX20,BB-,2015-07-17
Standard & Poor's Ratings Services,"MetroCast Communications of Connecticut, LLC",549300358SGQWR26IR80,BB+,2015-07-17
Standard & Poor's Ratings Services,I-4 Mobility Partners Opco LLC,549300718JQS45RE3W53,BBB+,2015-07-16
Standard & Poor's Ratings Services,ITOCHU Corp.,J48DJYXDTLHM30UMYI18,A-,2015-07-16
Standard & Poor's Ratings Services,STHI Holding Corp,549300W9W8MDR7Z5HJ72,NR,2015-07-16
Standard & Poor's Ratings Services,Genesee & Wyoming Inc.,G617XSG94Z7G0RMW3L02,NR,2015-07-15
Standard & Poor's Ratings Services,Genesee & Wyoming Australia Pty Ltd,549300V4V1DAUMTTC877,NR,2015-07-15
Standard & Poor's Ratings Services,Ferrexpo Finance PLC,2138003SICNMC2Y4NE06,CCC+,2015-07-13
Standard & Poor's Ratings Services,FREIF North American Power I LLC,549300L3DSOCK0DNJG72,NR,2015-07-10
Standard & Poor's Ratings Services,Tekni-Plex Inc.,5493002GXSKOEFYK5278,NR,2015-07-08
Standard & Poor's Ratings Services,Seven Energy Finance Ltd,635400TUEPTLFRHAAK48,B-,2015-07-07
Standard & Poor's Ratings Services,"New Mexico Gas Company, Inc.",JQ2DTICWDXQ4R2ET8N84,BBB+,2015-07-06
Standard & Poor's Ratings Services,T Electric Co.,WS423EPRKJIIJUITXD73,BBB+,2015-07-06
Standard & Poor's Ratings Services,Polk Cnty Indl Dev Auth,549300UTRO4TAORRAL04,BBB+/A-2,2015-07-06
Standard & Poor's Ratings Services,Dresser-Rand Group Inc.,549300O3MTRIZNIDJN38,A+,2015-07-02
Standard & Poor's Ratings Services,Baxter International Inc.,J5OIVXX3P24RJRW5CK77,A-,2015-07-01
Standard & Poor's Ratings Services,Graham Holdings Co.,529900BOSCEEEMAFQJ29,B,2015-07-01
Standard & Poor's Ratings Services,"American Piping Products, Inc.",5493001MYDPJOEXS5C94,B-,2015-07-01
Standard & Poor's Ratings Services,Abengoa Finance S.A.U.,959800A5REV5ZJ05TV43,B+,2015-06-30
Standard & Poor's Ratings Services,Dufry Finance SCA,549300RSS073ZUNIR219,BB,2015-06-30
Standard & Poor's Ratings Services,Covis Pharma Holdings Sarl,549300GIDS5533CVQJ98,NR,2015-06-30
Standard & Poor's Ratings Services,Abengoa S.A.,8ZQH7RR6DBQZIX8PEQ84,B+,2015-06-30
Standard & Poor's Ratings Services,"Abengoa Greenfield, S.A.",9598007W4V174JVS4086,B+,2015-06-30
Standard & Poor's Ratings Services,Dufry International AG,549300I08UA8SMJON743,BB,2015-06-30
Standard & Poor's Ratings Services,"Lantheus Medical Imaging, Inc.",549300MEBB1TGIXWOV28,B,2015-06-30
Standard & Poor's Ratings Services,"White Star Petroleum, LLC",549300TNXWXJNBL69846,D,2015-06-25
Standard & Poor's Ratings Services,Tops Markets LLC,Q723WDRJBEJIJV4H0X33,NR,2015-06-25
Standard & Poor's Ratings Services,Biomet Inc.,549300Z9LETKSOF29C38,NR,2015-06-25
Standard & Poor's Ratings Services,"Zimmer Biomet Holdings, Inc.",2P2YLDVPES3BXQ1FRB91,BBB,2015-06-24
Standard & Poor's Ratings Services,ZB Investment Luxembourg S.A.R.L.,549300QOF1ERZXMGIG47,BBB,2015-06-24
Standard & Poor's Ratings Services,Herff Jones Inc.,5493001D55RVULYW0R10,NR,2015-06-23
Standard & Poor's Ratings Services,Bankrate Inc.,549300D7GMIUR7OY0U82,B+,2015-06-22
Standard & Poor's Ratings Services,Enbridge Energy Partners L.P.,CZ6VG2MNE1J6YDI02G48,A-2,2015-06-19
Standard & Poor's Ratings Services,Endo International PLC,5493007TBMWZWGZIB256,B,2015-06-19
Standard & Poor's Ratings Services,Enbridge Gas Distribution Inc.,549300ULXG2SD13I2S89,BBB+,2015-06-19
Standard & Poor's Ratings Services,Enbridge Gas Inc.,5493008F8CJ4MIYYVW73,BBB+,2015-06-19
Standard & Poor's Ratings Services,Enbridge Inc.,98TPTUM4IVMFCZBCUR27,BBB+,2015-06-19
Standard & Poor's Ratings Services,Enbridge (U.S.) Inc.,5493003FRODSVHJWFS32,A-2,2015-06-19
Standard & Poor's Ratings Services,Enbridge Pipelines Inc.,549300I7CU6YE54FMU33,BBB+,2015-06-19
Standard & Poor's Ratings Services,Bay State Gas Co.,549300QNL40Z023HF633,BBB+,2015-06-18
Standard & Poor's Ratings Services,NiSource Finance Corp.,ZHUWIE4VK4MIYES0UG62,A-2,2015-06-18
Standard & Poor's Ratings Services,Stater Bros. Markets,549300CFV24B2BZMY111,NR,2015-06-16
Standard & Poor's Ratings Services,Distribution International Inc.,54930072FD2BF0XS8W35,NR,2015-06-15
Standard & Poor's Ratings Services,Sterling Infosystems Inc.,549300WPL55XLVCOUJ43,NR,2015-06-15
Standard & Poor's Ratings Services,Citrix Systems Inc.,HCTKJGUQOPZ5NBK7NP58,NR,2015-06-12
Standard & Poor's Ratings Services,Netafim Ltd.,549300KT14L1YCKCEN34,NRprelim,2015-06-11
Standard & Poor's Ratings Services,"Creative Circle, LLC",5493005JAOS5CRAWQZ18,NR,2015-06-10
Standard & Poor's Ratings Services,TDF Infrastructure SAS,969500BWNQ1B0PI06I59,NR,2015-06-09
Standard & Poor's Ratings Services,TDF SAS,969500S9UQE4EY0WLL60,NR,2015-06-09
Standard & Poor's Ratings Services,Wendy's International Inc.,549300PQTT267ME8D359,NR,2015-06-08
Standard & Poor's Ratings Services,Societa Italiana per Condotte d'Acqua S.p.A.,815600A3B22E3BF8B356,NR,2015-06-05
Standard & Poor's Ratings Services,"US FT Holdco, Inc.",549300FLTQNCXWXKUX46,NR,2015-06-05
Standard & Poor's Ratings Services,Tallgrass Operations LLC,549300IYVDNV1RONN603,NR,2015-06-03
Standard & Poor's Ratings Services,Matterhorn Financing & Cy S.C.A.,549300JNY2MZ32FX5A21,NR,2015-06-03
Standard & Poor's Ratings Services,Bragg Communications Inc.,549300ZF6VL2GXREXN04,NR,2015-06-02
Standard & Poor's Ratings Services,"Websense, Inc.",5493000D9NVNUTTASN97,NR,2015-06-02
Standard & Poor's Ratings Services,Aston Martin Lagonda Global Holdings PLC,213800167WOVOK5ZC776,CCC,2015-06-02
Standard & Poor's Ratings Services,Kentucky Utilities Co.,AGX0G2MXE54NFNNICD28,A,2015-06-01
Standard & Poor's Ratings Services,Northland Power Inc.,549300IT8CIDW8V5KX72,NR,2015-06-01
Standard & Poor's Ratings Services,Precision Castparts Corp.,0XOOAY5P5J7Q734SEC89,A-1,2015-06-01
Standard & Poor's Ratings Services,Louisville Gas & Electric Co.,KO3GRIB3RPH1XDX50U72,A,2015-06-01
Standard & Poor's Ratings Services,Bio-Rad Laboratories Inc.,549300ZC1GPV35XYDK53,NR,2015-05-29
Standard & Poor's Ratings Services,Capital Product Partners L.P.,254900YICSDPQCJS9616,NR,2015-05-28
Standard & Poor's Ratings Services,Ocean Spray Chile SpA,549300PQZDK7DEVICV86,BBB,2015-05-27
Standard & Poor's Ratings Services,"QoL meds, LLC",549300FGU41EAL3TH580,NR,2015-05-27
Standard & Poor's Ratings Services,Ocean Spray Cranberries Inc.,F58I6BK23LKYT8F1SB71,BB+,2015-05-27
Standard & Poor's Ratings Services,DFS Furniture Holdings PLC,213800NP24NMT1XY4Z55,NR,2015-05-22
Standard & Poor's Ratings Services,Inmarsat Investments Ltd.,2138002DIXSJTTZUU149,NR,2015-05-22
Standard & Poor's Ratings Services,WideOpenWest Finance LLC,54930045JY28O5B5WE54,CCC+,2015-05-21
Standard & Poor's Ratings Services,Tennessee Valley Authority,549300HE1ISW43LNKM54,NRprelim,2015-05-21
Standard & Poor's Ratings Services,"SandRidge Energy, Inc.",W1MKPVGS6I5155L7VV67,CCC,2015-05-20
Standard & Poor's Ratings Services,"CommScope Holding Co., Inc.",254900AW4CEPCQWSRI58,B,2015-05-20
Standard & Poor's Ratings Services,"Sprouts Farmers Market, Inc.",529900P8F4G77Q52XE24,BB+,2015-05-19
Standard & Poor's Ratings Services,"Syniverse Holdings, LLC",549300CYZBHMZC8VLL59,CCC+,2015-05-19
Standard & Poor's Ratings Services,Colt Defense LLC,549300A45Y675603CH50,D,2015-05-19
Standard & Poor's Ratings Services,"Grupo Herdez, S.A.B. de C.V.",4469000001BQVIMOLQ55,mxAA-,2015-05-15
Standard & Poor's Ratings Services,TRW Automotive Inc.,3NWOXIHJSQCX0SM5Z749,BB,2015-05-15
Standard & Poor's Ratings Services,Fotolia Holdings Inc.,549300AHQKA6BWCMM651,NRprelim,2015-05-14
Standard & Poor's Ratings Services,Nestle Purina PetCare Co.,549300OYBKLVWLR55157,NRprelim,2015-05-14
Standard & Poor's Ratings Services,American Eagle Energy Corp.,549300QMH21TNIIJ0F25,NR,2015-05-14
Standard & Poor's Ratings Services,BCA Osprey IV Ltd.,635400OJ43KTFQJSBH69,NR,2015-05-12
Standard & Poor's Ratings Services,AMP Capital Shopping Centre Fund,549300DO45GAL59Z5L07,NR,2015-05-11
Standard & Poor's Ratings Services,Stockbridge/SBE Holdings LLC,549300BWTD72HY2Q7429,NR,2015-05-08
Standard & Poor's Ratings Services,Xiwang Special Steel Company Limited,5299004ZGJ44MCTNUB95,NR,2015-05-07
Standard & Poor's Ratings Services,RAAM Global Energy Company,549300R7FFMPZ9FYUQ36,NR,2015-05-07
Standard & Poor's Ratings Services,Sigma-Aldrich Corp.,5493003MO7QE8VJUEP94,A-1,2015-05-06
Standard & Poor's Ratings Services,Regency Gas Services LP,54930083HYD43JEHZW51,NR,2015-05-05
Standard & Poor's Ratings Services,TECO Energy Inc.,O7KLLUCLFHPD07BN2U20,NR,2015-05-02
Standard & Poor's Ratings Services,Trillion Chance Limited,549300MAHQV30R3YPW23,B,2015-04-30
Standard & Poor's Ratings Services,Exxaro Resources Ltd.,378900BC3D9BFF4E4A37,zaBBB+,2015-04-29
Standard & Poor's Ratings Services,Ikaria Inc.,5493001FBOWNHL375K28,NR,2015-04-28
Standard & Poor's Ratings Services,Sable International Finance Ltd.,2138009IE9A35LO5JS73,BB-,2015-04-28
Standard & Poor's Ratings Services,Qwest Communications International Inc.,2549005MKUCEWLPQW419,NRprelim,2015-04-28
Standard & Poor's Ratings Services,Allied Nevada Gold Corp,549300WP5YXYG3D6NQ34,NR,2015-04-27
Standard & Poor's Ratings Services,"Hyundai Motor Manufacturing Alabama, LLC",549300LYTACS5R4GG782,NR,2015-04-26
Standard & Poor's Ratings Services,Edwards Lifesciences Corp.,YA13X31F3V31L8TMPR58,NRprelim,2015-04-23
Standard & Poor's Ratings Services,LTI Flexible Products Inc. (dba Boyd Corp.),549300U3GSHVPZKXU158,NR,2015-04-23
Standard & Poor's Ratings Services,Sabine Oil & Gas Corp.,2MNR4Q42DBL85U7RD221,D,2015-04-22
Standard & Poor's Ratings Services,Eni Finance USA Inc.,5493004C2UY8KKD61453,A-2,2015-04-22
Standard & Poor's Ratings Services,Quicksilver Resources Inc.,HLBMKU9SSVMIDPDMNR16,NR,2015-04-21
Standard & Poor's Ratings Services,American States Water Co.,529900L26LIS2V8PWM23,NRprelim,2015-04-20
Standard & Poor's Ratings Services,CMS Energy Corp.,549300IA9XFBAGNIBW29,NRprelim,2015-04-20
Standard & Poor's Ratings Services,PPL Capital Funding Inc.,549300MROK5WY0D2NU17,NRprelim,2015-04-20
Standard & Poor's Ratings Services,Cleco Corporate Holdings LLC,5493002H80P81B3HXL31,NRprelim,2015-04-20
Standard & Poor's Ratings Services,PPL Electric Utilities Corp.,549300GCZLSGYEYPIR35,NRprelim,2015-04-20
Standard & Poor's Ratings Services,"Entergy Gulf States Louisiana, LLC",8F4SD5Y4YNDDSMHFUP83,NRprelim,2015-04-20
Standard & Poor's Ratings Services,Golden State Water Co.,549300HGBYL24QM6KT27,NRprelim,2015-04-20
Standard & Poor's Ratings Services,Cleco Power LLC,TM1ZH54SJKLNHFCBFK92,NRprelim,2015-04-20
Standard & Poor's Ratings Services,"Entergy Texas, Inc.",LWXX58X12AJXISQ28573,NRprelim,2015-04-20
Standard & Poor's Ratings Services,"Entergy Utility Property, Inc.",KYX6QEFGFXUFFAWLGG05,NRprelim,2015-04-20
Standard & Poor's Ratings Services,PPL Corp.,9N3UAJSNOUXFKQLF3V18,NRprelim,2015-04-20
Standard & Poor's Ratings Services,North Shore Gas Co.,549300IY9AYN7EIYKB09,NRprelim,2015-04-20
Standard & Poor's Ratings Services,"Entergy New Orleans, LLC",1Q8BAFRNDFTDI3IGJH73,NRprelim,2015-04-20
Standard & Poor's Ratings Services,Ross Stores Inc.,549300ENZFLPGRDFZQ60,NRprelim,2015-04-17
Standard & Poor's Ratings Services,Sally Beauty Holdings Inc.,529900VXW6E8ONDIQ271,NRprelim,2015-04-17
Standard & Poor's Ratings Services,Essex Property Trust Inc.,549300TR2H2VEFX0NC60,NRprelim,2015-04-17
Standard & Poor's Ratings Services,Healthcare Realty Trust,549300CB86LH2IOKHH22,NRprelim,2015-04-17
Standard & Poor's Ratings Services,Welltower Inc.,T6IZ0MBEG5ACZDTR7D06,NRprelim,2015-04-17
Standard & Poor's Ratings Services,Brandywine Operating Partnership L.P.,IXBXSCONLDQ1ZI73YU71,NRprelim,2015-04-17
Standard & Poor's Ratings Services,Highwoods Properties Inc.,ZIIGTYKL9T0X3HLTDX53,NRprelim,2015-04-17
Standard & Poor's Ratings Services,Associated Estates Realty Corp.,5493003K7X3BJDLT0V29,NRprelim,2015-04-17
Standard & Poor's Ratings Services,Highwoods Realty L.P.,JUJNVZX73BIYHLR58F51,NRprelim,2015-04-17
Standard & Poor's Ratings Services,National Retail Properties Inc.,5493008JKH5SOTI0JS97,NRprelim,2015-04-17
Standard & Poor's Ratings Services,Boston Properties Inc.,549300OF70FSEUQBT254,NRprelim,2015-04-17
Standard & Poor's Ratings Services,Camden Property Trust,5493002MYX22OHYJBD89,NRprelim,2015-04-17
Standard & Poor's Ratings Services,Duke Realty Corporation,254900E47KH1NFFKNF25,NRprelim,2015-04-17
Standard & Poor's Ratings Services,Orbitz Worldwide Inc.,549300YVRHNQUNO0AG21,NRprelim,2015-04-17
Standard & Poor's Ratings Services,SITE Centers Corp.,W2AVA6SODOQ1LCYJQR54,NRprelim,2015-04-17
Standard & Poor's Ratings Services,"AvalonBay Communities, Inc.",K9G90K85RBWD2LAGQX17,NRprelim,2015-04-17
Standard & Poor's Ratings Services,Post Apartment Homes L.P.,5493005D04NMMCMCB212,NRprelim,2015-04-17
Standard & Poor's Ratings Services,Tanger Properties L.P.,PQPGJDNFN35EXH363L31,NRprelim,2015-04-17
Standard & Poor's Ratings Services,First Industrial L.P.,86MKNB3IKYZZT3E3OV11,NRprelim,2015-04-17
Standard & Poor's Ratings Services,Mack-Cali Realty L.P.,549300MJC9VNA6VSEE11,NRprelim,2015-04-17
Standard & Poor's Ratings Services,W. P. Carey Inc.,54930042CRNE713E3Q67,NRprelim,2015-04-17
Standard & Poor's Ratings Services,Kilroy Realty Corp.,549300CXXI18B214UN80,NRprelim,2015-04-17
Standard & Poor's Ratings Services,"Regency Centers, L.P.",5493008PTR2GAOYBXW28,NRprelim,2015-04-17
Standard & Poor's Ratings Services,Lamar Advertising Co.,529900Y8WW4MKVPTB543,NRprelim,2015-04-17
Standard & Poor's Ratings Services,Brandywine Realty Trust Inc.,5UZ46ZCYUFYYAC0DS831,NRprelim,2015-04-17
Standard & Poor's Ratings Services,Tanger Factory Outlet Centers Inc.,UKEW8YSXE4Y581KYOL30,NRprelim,2015-04-17
Standard & Poor's Ratings Services,SL Green Operating Partnership L.P.,2K1OXW4LY7IS2U150Y32,NRprelim,2015-04-17
Standard & Poor's Ratings Services,Washington Real Estate Investment Trust,549300DI34BGS8LVKW95,NRprelim,2015-04-17
Standard & Poor's Ratings Services,Office Properties Income Trust,529900A38AW14ELBTL34,NRprelim,2015-04-17
Standard & Poor's Ratings Services,Boston Properties LP,BVHHEFJI6SHNOKQT2572,NRprelim,2015-04-17
Standard & Poor's Ratings Services,"Tapestry, Inc.",549300LJNVY5SW3VTN33,NRprelim,2015-04-17
Standard & Poor's Ratings Services,"Digital Realty Trust, Inc.",549300HKCZ31D08NEI41,NRprelim,2015-04-17
Standard & Poor's Ratings Services,Retail Opportunity Investments Partnership LP,549300KH0PNTJK9NTE57,NRprelim,2015-04-17
Standard & Poor's Ratings Services,"Simon Property Group, Inc",529900GQL5X8H7AO3T64,NRprelim,2015-04-17
Standard & Poor's Ratings Services,Federal Realty Investment Trust,549300LI6XZ51GOCJ427,NRprelim,2015-04-17
Standard & Poor's Ratings Services,"Reckson Operating Partnership, L.P.",549300Z8X84XIDB6JE13,NRprelim,2015-04-17
Standard & Poor's Ratings Services,SL Green Realty Corp.,549300VQZPJU97H3GT17,NRprelim,2015-04-17
Standard & Poor's Ratings Services,"Education Realty Trust, Inc.",549300I3BHKKU4POGJ14,NRprelim,2015-04-17
Standard & Poor's Ratings Services,Signet UK Finance PLC,529900PWL7LM6UK07586,NRprelim,2015-04-17
Standard & Poor's Ratings Services,Warner Bros. Discovery Inc.,5493006ZCRFWKF6B1K26,NRprelim,2015-04-17
Standard & Poor's Ratings Services,Hyundai Motor Manufacturing Czech s.r.o.,315700BR7E0VCABTO045,NR,2015-04-16
Standard & Poor's Ratings Services,Valero Energy Corp.,549300XTO5VR8SKV1V74,NRprelim,2015-04-15
Standard & Poor's Ratings Services,Brookfield Renewable Partners ULC,549300459XW8D7IBW569,NRprelim,2015-04-15
Standard & Poor's Ratings Services,NuStar Logistics L.P.,N62BF2PKP51FIIOIUN20,NRprelim,2015-04-15
Standard & Poor's Ratings Services,Emera Inc.,NQZVQT2P5IUF2PGA1Q48,NRprelim,2015-04-15
Standard & Poor's Ratings Services,Brookfield Asset Management Inc.,C6J3FGIWG6MBDGTE8F80,NRprelim,2015-04-15
Standard & Poor's Ratings Services,Methanex Corp.,549300TSJHRXT9QXRD13,NRprelim,2015-04-15
Standard & Poor's Ratings Services,TC Energy Corporation,549300UGKOFV2IWJJG27,NRprelim,2015-04-15
Standard & Poor's Ratings Services,NuStar Pipeline Operating Partnership LP.,64MOQWXU8D30GSTZ6K62,NRprelim,2015-04-15
Standard & Poor's Ratings Services,Rockpoint Gas Storage Partners LP,549300ZXM0KTRM0NMI59,NRprelim,2015-04-15
Standard & Poor's Ratings Services,Teck Metals Ltd.,HDZVMN7TWJYMZR839338,NRprelim,2015-04-15
Standard & Poor's Ratings Services,Perrigo Finance Unlimited Co.,549300E86RB6YCTMRM83,NRprelim,2015-04-14
Standard & Poor's Ratings Services,Connacher Oil and Gas Limited,549300DLRO5Q625BI570,NR,2015-04-14
Standard & Poor's Ratings Services,Cegedim S.A.,9695002XQWX9TKCOZT86,BB-,2015-04-13
Standard & Poor's Ratings Services,Kennametal Inc.,549300GZDSG25XUV0Y08,NRprelim,2015-04-10
Standard & Poor's Ratings Services,"AMETEK, Inc.",549300WZDEF9KKE40E98,NRprelim,2015-04-10
Standard & Poor's Ratings Services,"Marquette Transportation Company, LLC",549300DV2NVGW6N8TV20,NR,2015-04-10
Standard & Poor's Ratings Services,Trane Technologies Luxembourg Finance S.A.,549300GHBOWCVY92IS29,NRprelim,2015-04-10
Standard & Poor's Ratings Services,Flowserve Corp.,6Y0GK87T6V7NJKZJVM41,NRprelim,2015-04-10
Standard & Poor's Ratings Services,"Pyxus International, Inc.",8YFRT44YTZ40IQKXOL79,B,2015-04-09
Standard & Poor's Ratings Services,Juniper Networks Inc.,AUHIXNGG7U2U7JEHM527,NRprelim,2015-04-03
Standard & Poor's Ratings Services,Sabre Industries Inc.,5493001M3HKIVRGCE314,NR,2015-04-03
Standard & Poor's Ratings Services,Liberty Tire Recycling Holdco LLC,549300LBYUY3BVANZI14,D,2015-04-03
Standard & Poor's Ratings Services,AAR Corp.,MP76T5YQX3YK5VVAQ802,BB+,2015-04-03
Standard & Poor's Ratings Services,Cytec Industries Inc.,549300CC16G1Y2NHCH33,NRprelim,2015-04-02
Standard & Poor's Ratings Services,US Airways Inc.,5493004XNBKB5SFUJI60,NRprelim,2015-04-02
Standard & Poor's Ratings Services,LYB International Finance B.V.,549300J6QSW38QNOJK61,NRprelim,2015-04-02
Standard & Poor's Ratings Services,Rowan Companies PLC,549300NEY1GYM14FVV75,NRprelim,2015-04-02
Standard & Poor's Ratings Services,JetBlue Airways Corporation,54930070J9H97ZO93T57,NRprelim,2015-04-02
Standard & Poor's Ratings Services,Hess Corp,UASVRYNXNK17ULIGK870,NRprelim,2015-04-02
Standard & Poor's Ratings Services,Hoffmaster Group Inc.,5493007J8Q5BFWUO1B64,NR,2015-04-01
